L4_SRC_PORT,L4_DST_PORT,PROTOCOL,L7_PROTO,IN_BYTES,OUT_BYTES,IN_PKTS,OUT_PKTS,TCP_FLAGS,CLIENT_TCP_FLAGS,SERVER_TCP_FLAGS,FLOW_DURATION_MILLISECONDS,DURATION_IN,DURATION_OUT,MIN_TTL,MAX_TTL,LONGEST_FLOW_PKT,SHORTEST_FLOW_PKT,MIN_IP_PKT_LEN,MAX_IP_PKT_LEN,SRC_TO_DST_SECOND_BYTES,DST_TO_SRC_SECOND_BYTES,RETRANSMITTED_IN_BYTES,RETRANSMITTED_IN_PKTS,RETRANSMITTED_OUT_BYTES,RETRANSMITTED_OUT_PKTS,SRC_TO_DST_AVG_THROUGHPUT,DST_TO_SRC_AVG_THROUGHPUT,NUM_PKTS_UP_TO_128_BYTES,NUM_PKTS_128_TO_256_BYTES,NUM_PKTS_256_TO_512_BYTES,NUM_PKTS_512_TO_1024_BYTES,NUM_PKTS_1024_TO_1514_BYTES,TCP_WIN_MAX_IN,TCP_WIN_MAX_OUT,ICMP_TYPE,ICMP_IPV4_TYPE,DNS_QUERY_ID,DNS_QUERY_TYPE,DNS_TTL_ANSWER,FTP_COMMAND_RET_CODE,Label,Attack
49853,80,6,1,4177734,2925480,3907,6560,16,169,150,21350,13957,7393,113,128,1241,233,222,1156,137024.82435597188,195678.4074941452,1843,79,794,93,140255.1495428865,200291.47590152777,101,390,3755,1243,4975,51460,16924,0,0,9263.0,1,23433,200.0,0,Benign
24179,80,6,1,1448954,1375972,2405,1262,18,27,200,2290,759,1531,26,32,1249,182,444,1449,600861.1353711791,632731.0043668122,6606,191,2233,38,544019.3056858308,572874.265646908,524,371,648,97,2025,41726,26072,0,0,37685.0,15,6093,530.0,0,Benign
36448,80,6,1,4206583,2398299,3606,2776,25,169,57,46735,32360,14375,20,32,1067,447,346,961,51316.97870974644,90009.26500481438,3918,153,146,65,52997.77258364494,92957.35401975604,917,318,2021,193,2930,22242,59529,0,0,1566.0,1,70625,426.0,0,Benign
19434,443,6,2,304692,729049,584,1016,16,89,38,20338,11534,8804,115,128,929,126,514,1460,35846.64175435146,14981.41410168158,6448,130,5025,178,37714.21990531378,15761.93245089132,55,145,225,563,609,28919,52875,0,0,18825.0,1,84527,220.0,0,Benign
48305,37770,6,0,665,295,5,5,2,2,0,84,51,33,246,255,688,390,276,805,3511.904761904761,7916.666666666666,102217,2968,29091,3888,3622.307097371868,8165.539727973873,0,7,0,0,0,4759,25383,0,0,22119.0,2,45502,331.0,1,PortScan
54205,80,6,1,4961730,1546038,4453,1810,25,11,3,16086,10283,5803,19,32,1365,109,59,1030,96110.77955986572,308450.2051473331,504,101,8981,189,87677.32777595175,281384.5633456442,163,764,1868,3072,393,3636,49751,0,0,,1,66757,,0,Benign
14258,80,6,1,1693753,415540,1990,748,16,66,233,12271,8083,4188,26,32,1048,337,58,1208,33863.580800260774,138028.9299975552,4486,35,8717,41,37009.29061322712,150850.93373447872,149,1838,290,225,233,27430,31853,0,0,8956.0,1,12818,200.0,0,Benign
34180,22,6,4,2190765,917035,3002,2049,16,250,169,482751,195757,286994,21,32,864,471,313,801,1899.6024865821096,4538.08485119658,8554,133,4680,138,1964.791193857592,4693.8184254815,2161,693,1105,309,781,21240,56443,0,0,40041.0,15,30135,230.0,0,Benign
13715,110,6,0,429343,1601414,696,1500,16,137,221,48185,24890,23295,26,32,915,458,489,1309,33234.69959530974,8910.30403652589,5069,70,2198,159,34327.227881097184,9203.21353513452,645,37,100,1021,390,5049,52918,0,0,41989.0,1,35007,200.0,0,Benign
58448,80,6,1,3144126,267767,3572,366,2,237,135,27478,11210,16268,252,255,580,467,259,1319,9744.777640294053,114423.39326006258,2670,199,3860,4,9720.317250121474,114136.1788209728,251,419,803,887,1576,25469,20074,0,0,30595.0,15,27040,426.0,0,Benign
13265,25,6,6,399997,444675,336,435,18,209,116,152416,73181,79235,28,32,800,80,178,881,2917.5086605080837,2624.3767058576527,7037,117,3622,74,2780.412231014626,2501.054817943795,91,315,186,137,40,40488,10291,0,0,23222.0,1,26592,430.0,0,Benign
19494,80,6,1,4156828,1754360,6999,1876,16,153,109,5416,1891,3525,252,255,590,203,97,1319,323921.71344165434,767508.8626292467,405,197,2512,135,352342.9464082546,834850.900175752,345,5926,939,830,832,24029,64724,0,0,823.0,1,2458,430.0,0,Benign
63816,53,17,3,3632,239,32,5,0,0,0,288,161,127,52,64,1183,372,434,820,829.8611111111112,12611.111111111111,6981,167,8094,61,864.8437878153229,13142.73070018934,5,1,4,5,20,0,0,0,0,54236.0,1,64750,226.0,0,Benign
46557,80,6,1,3801946,400417,4049,960,2,109,178,42155,28282,13873,243,255,1014,477,284,1294,9498.683430198078,90189.68093939034,767,132,9183,112,9402.947787112596,89280.67421568412,2583,292,111,544,1477,31279,19307,0,0,61231.0,1,4354,230.0,0,Benign
55555,443,6,2,2729727,2025134,3320,1877,2,101,245,16787,10917,5870,124,128,1257,360,204,989,120637.0405671055,162609.57884076965,6690,191,9379,143,129416.32736718736,174443.39142745626,908,890,1483,1439,475,16173,26806,0,0,60039.0,5,54497,425.0,0,Benign
52381,80,6,1,211925,2542360,185,5296,16,129,31,9355,5832,3523,249,255,1451,446,389,1051,271764.83164083376,22653.66114377338,2204,33,1690,152,285658.3688361376,23811.792907219457,1755,1090,364,2203,67,64653,28758,0,0,39726.0,1,55775,430.0,0,Benign
13546,80,6,1,1633507,2704725,1624,3535,16,78,144,37115,20135,16980,127,128,754,507,22,1274,72874.17486191566,44012.04364812071,3960,80,6676,146,79321.06592221919,47905.61570267089,2463,2055,17,65,557,16782,26918,0,0,44879.0,2,48985,430.0,0,Benign
21821,80,6,1,3741134,2227878,5062,2009,18,42,93,58862,36054,22808,58,64,1364,384,363,1137,37849.17264109272,63557.711256838025,772,182,2527,128,37409.40851138005,62819.243289719314,637,1111,223,2871,2226,63554,11544,0,0,220.0,1,54842,425.0,0,Benign
59861,21,6,5,5347435,660198,4537,830,18,201,53,251757,141945,109812,25,32,1200,454,318,897,2622.362039585791,21240.46203283325,6764,52,9190,12,2678.500286349039,21695.167478139698,1744,473,482,2096,570,21458,34494,0,0,20986.0,5,57187,226.0,0,Benign
2012,44912,6,0,109,930,1,5,2,2,0,455,146,309,98,128,1010,146,191,1171,2043.956043956044,239.5604395604396,122266,270,106977,4555,2106.5164508311727,246.89278832322347,0,1,1,1,0,43918,56851,0,0,51326.0,1,18949,430.0,1,PortScan
60396,443,6,2,161174,4436637,151,3854,25,166,30,3053141,1314596,1738545,60,64,520,484,123,1090,1453.1385874415887,52.789569823339306,68753,2553,78590,3922,1450.913621811242,52.708741346611205,519,1801,33,33,1617,55910,51982,0,0,35648.0,1,72210,230.0,1,DataExfiltration
22709,443,6,2,4618677,2134645,4344,2664,16,158,17,11767,6066,5701,117,128,959,133,693,1073,181409.4501572193,392511.005353956,347,140,9093,90,168385.71360879205,364331.8784029733,1732,799,2220,992,1262,15179,47635,0,0,62526.0,1,33380,430.0,0,Benign
50534,80,6,1,1349083,2875999,1619,2601,18,197,73,22273,15050,7223,28,32,609,415,201,1273,129124.904593005,60570.33179185561,1418,85,6555,9,118568.88037941516,55618.67749220446,630,1263,1739,224,362,1817,19027,0,0,55149.0,1,4452,425.0,0,Benign
35060,443,6,2,1161751,405715,1180,453,2,93,22,31362,14226,17136,241,255,1011,444,138,1134,12936.515528346406,37043.26892417576,8957,139,2132,17,12874.88876268115,36866.80279243703,247,0,19,367,997,34509,24463,0,0,19484.0,1,46828,530.0,0,Benign
28628,443,6,2,258850,2654016,328,2591,16,199,146,42602,16485,26117,240,255,688,141,667,1306,62297.92028543261,6076.005821322943,9482,199,1391,138,66815.28789601127,6516.591185540147,1575,279,224,451,388,36905,55079,0,0,63106.0,28,73932,220.0,0,Benign
24947,53,17,3,3641,2462,21,18,0,0,0,402,239,163,24,32,527,222,507,866,6124.378109452736,9057.213930348258,6581,164,995,39,5593.28386504822,8271.789826417778,11,3,8,13,2,0,0,0,0,27444.0,1,54453,430.0,0,Benign
11148,443,6,2,3916602,468405,9153,1174,2,86,221,8615,4158,4457,119,128,1414,419,523,1364,54370.864770748696,454625.88508415554,6001,141,8759,116,55190.47305599601,461479.09854092094,918,163,4471,3594,1178,50515,23935,0,0,48962.0,5,22291,230.0,0,Benign
64861,25,6,6,501060,134339,437,141,2,207,65,213229,93651,119578,32,32,645,277,111,1078,630.0221827237383,2349.8679823100983,9639,64,1535,124,689.9885549120187,2573.53162763022,34,85,22,139,296,48757,2632,0,0,62196.0,28,73064,220.0,0,Benign
44011,80,6,1,3388037,2035696,4919,3862,18,208,133,22887,12630,10257,23,32,1180,187,602,861,88945.51492113427,148033.25031677372,2993,73,9111,173,89448.24910352756,148869.9577677454,154,627,3241,476,4280,4316,55963,0,0,29613.0,1,61770,430.0,0,Benign
39528,443,1,2,2205815,2854621,1860,2487,0,0,0,36546,18584,17962,251,255,1477,126,592,1488,78110.3540743173,60357.22103650194,6589,175,8404,156,80541.77803781185,62236.02436977656,760,608,104,894,1978,0,0,0,0,42384.0,1,42093,230.0,0,Benign
65006,80,6,1,407295,1034238,813,1042,16,120,252,2040,1249,791,56,64,706,157,525,1028,506979.4117647058,199654.41176470587,2981,108,6257,185,514876.04580996255,202764.1984515834,59,495,531,657,110,48216,46504,0,0,19922.0,15,59915,230.0,0,Benign
62598,53,17,3,2739,365,21,6,0,0,0,126,71,55,114,128,1168,221,298,1267,2896.8253968253966,21738.09523809524,1909,102,2529,172,2990.1804860763423,22438.642058529043,12,9,0,2,0,0,0,0,0,60736.0,2,65008,530.0,0,Benign
49376,53,17,3,1709,327,10,2,0,0,0,130,73,57,19,32,739,327,168,971,2515.3846153846152,13146.153846153846,8283,133,7731,100,2417.740134675721,12635.83452648565,1,0,0,5,4,0,0,0,0,26056.0,2,73467,226.0,0,Benign
40194,443,6,2,267983,1026569,267,1030,2,194,159,47866,27792,20074,21,32,520,130,50,1425,21446.72627752476,5598.608615718882,118,23,2007,44,22462.310557687324,5863.724084967228,254,582,46,262,151,11841,47537,0,0,48341.0,28,72068,230.0,0,Benign
26649,80,6,1,3151387,293407,2816,424,16,212,171,50274,20923,29351,126,128,652,282,497,991,5836.157854954848,62684.23041731312,2909,108,5093,101,5326.687194118971,57212.17549892471,219,29,563,420,2006,21082,14546,0,0,53733.0,1,65727,425.0,0,Benign
26352,8080,6,0,654085,392830,555,844,2,49,178,38294,17039,21255,122,128,1453,145,573,1462,10258.26500235024,17080.613150885256,6101,142,8685,12,10655.028524315794,17741.247695764312,878,61,285,102,71,28141,38102,0,0,42739.0,1,21342,430.0,0,Benign
57065,3389,6,7,1619950,2899991,2158,4657,16,50,10,19190,7615,11575,128,128,1418,108,176,1391,151119.90620114643,84416.36268890047,4930,32,354,131,139957.22736051775,78180.8324448837,112,2806,376,50,3470,9960,34291,0,0,28563.0,1,67879,426.0,0,Benign
38838,53,17,3,3076,2962,15,29,0,0,0,261,111,150,254,255,831,503,433,1187,11348.659003831415,11785.44061302682,7870,126,3588,3,10442.161081635712,10844.053844399545,1,9,23,1,8,0,0,0,0,21965.0,28,84184,230.0,0,Benign
42188,80,6,1,2748860,474578,2969,485,2,236,20,45973,15715,30258,121,128,794,491,787,1168,10322.972179322644,59792.92193243861,2782,7,8965,189,10535.23841289703,61022.41457395019,370,608,86,2220,167,9331,32187,0,0,34346.0,15,67731,226.0,0,Benign
30083,80,6,1,2165928,2579134,3501,3096,25,124,122,41734,15908,25826,49,64,960,339,616,859,61799.34825322279,51898.40417884698,4021,73,284,129,60438.00027365133,50755.159311888834,1558,795,941,2662,639,238,27377,0,0,13131.0,1,15254,226.0,0,Benign
62159,443,1,2,2635540,645928,4341,793,0,0,0,19808,13182,6626,53,64,929,460,267,835,32609.450726979,133054.32148626816,5178,179,7225,128,34425.81675294048,140465.5272492364,1474,424,13,2853,367,0,0,0,0,25674.0,1,12028,226.0,0,Benign
49378,53,17,3,3128,337,20,4,0,0,0,322,176,146,246,255,736,139,570,999,1046.583850931677,9714.285714285714,9889,22,4925,135,962.3961651622096,8932.864108686623,4,7,0,0,11,0,0,0,0,5960.0,1,46764,230.0,0,Benign
1783,80,6,1,3860852,392840,5245,356,16,85,161,34462,16913,17549,32,32,805,367,421,1435,11399.222331843768,112032.15135511575,3465,54,82,160,12245.557151914889,120349.97408890363,3896,375,12,388,927,52908,12951,0,0,27444.0,1,1897,230.0,0,Benign
39277,80,6,1,3312491,755538,5605,1555,25,104,216,29619,11845,17774,58,64,628,509,605,835,25508.558695431988,111836.69266349304,7273,154,6100,40,27089.35608260204,118767.35282595248,296,1829,345,4270,419,53918,37990,0,0,27498.0,2,62521,430.0,0,Benign
25596,80,6,1,3016849,2797574,6221,4551,2,122,116,51426,25832,25594,244,255,1188,425,393,1019,54399.99222183331,58663.88597207638,6670,172,5155,14,49204.08266716039,53060.718890846205,461,3635,2693,654,3327,19634,42377,0,0,,2,39786,,0,Benign
3816,443,6,2,1868634,1697868,1875,2126,16,145,113,5599,2333,3266,27,32,683,467,133,1362,303244.86515449185,333744.2400428648,6187,177,6245,164,333036.12836688897,366531.8108915023,99,726,321,477,2375,9692,28779,0,0,53439.0,28,28653,425.0,0,Benign
4497,25,6,0,558205,940934,1152,1657,2,101,169,8983,2762,6221,26,32,746,339,709,1141,104746.07592118446,62140.15362351108,567,152,83,138,111367.70086701284,66068.40380140467,945,921,248,122,571,16232,28153,0,0,15675.0,5,37918,200.0,0,Benign
33808,443,6,2,969756,526688,1756,511,16,156,60,14867,6417,8450,253,255,855,166,400,894,35426.649626689985,65228.76168695769,5860,112,6123,149,32575.4156404437,59978.97193369532,196,582,411,838,238,53711,55226,0,0,,1,28457,,0,Benign
25662,80,6,1,1081593,170982,1928,172,2,199,172,55966,23856,32110,118,128,1506,402,370,1221,3055.104885108816,19325.894292963585,7041,16,869,155,2861.312166224002,18100.00590590072,5,485,412,82,1114,60930,40326,0,0,57646.0,28,4040,230.0,0,Benign
55705,3389,6,0,1210850,995688,1068,992,16,89,133,54017,17396,36621,244,255,769,403,219,1470,18432.8637280856,22416.09123053853,2120,60,7827,32,17066.082825022877,20753.95745321722,190,159,422,289,998,46840,45198,0,0,27346.0,1,70787,430.0,0,Benign
11545,80,6,1,2539667,142490,3431,262,16,138,174,40136,23289,16847,28,32,1051,498,728,1458,3550.179390073749,63276.53478174207,6931,99,2055,65,3567.40636821521,63583.57940168445,2070,568,113,369,571,49528,40243,0,0,44559.0,1,80159,430.0,0,Benign
17134,443,6,2,2203107,1243726,4297,1595,18,63,58,37771,18356,19415,61,64,1059,187,140,809,32928.06650604962,58328.00296523788,9733,128,1041,176,31080.69975884604,55055.620935489016,1607,812,2612,375,483,37204,52635,0,0,670.0,1,38259,200.0,0,Benign
37990,4444,6,0,9943694,1637856,10034,3384,25,31,228,35370,20073,15297,58,64,877,430,157,937,46306.36132315522,281133.5595137122,70573,3146,126657,420,49919.04676824415,303066.76889488986,5584,1500,3570,1556,1206,50989,33149,0,0,53912.0,5,5986,230.0,1,Malware
10577,443,6,0,575826,1766923,615,1910,18,94,171,21474,10775,10699,125,128,1416,110,493,1247,82281.96889261433,26815.032131880413,9948,177,8300,74,77448.80573273527,25239.94311572039,212,348,1181,763,19,11755,23366,0,0,,1,76034,,0,Benign
56332,34332,6,0,328,74,2,1,2,2,0,168,66,102,118,128,1508,236,733,1218,440.4761904761904,1952.3809523809523,14010,3198,38130,1202,480.33443127014016,2129.0499115757566,1,1,0,0,0,31933,26325,0,0,10235.0,1,70215,226.0,1,PortScan
17096,80,6,1,4654667,327008,11436,285,2,84,27,10749,5744,5005,31,32,1169,434,58,1441,30422.178807330914,433032.5611684808,8735,135,2667,155,28576.78362276812,406765.007874545,4294,1705,1068,2457,2195,56634,20378,0,0,61903.0,1,72574,530.0,0,Benign
15098,53,17,3,2435,1786,24,12,0,0,0,69,45,24,32,32,1319,452,575,1394,25884.05797101449,35289.85507246377,2674,137,1417,167,25430.922195586707,34672.05797662577,17,0,0,8,8,0,0,0,0,28406.0,15,1375,530.0,0,Benign
49798,25,6,0,163739,1255801,218,1092,16,243,54,13888,4288,9600,124,128,1323,277,561,1242,90423.45910138248,11789.962557603689,8225,79,7672,193,88813.66578001785,11580.067877915644,612,94,307,44,251,4228,29872,0,0,44149.0,5,83745,425.0,0,Benign
41630,80,6,1,3585613,235881,4732,453,16,1,153,59546,33225,26321,125,128,1418,426,116,1377,3961.324018405938,60215.84993114567,5904,165,4126,109,4271.926820744627,64937.30458795156,2386,60,2384,242,110,5481,11486,0,0,48591.0,1,42758,530.0,0,Benign
29900,80,6,1,1281630,769231,1905,1094,25,48,208,9387,4249,5138,121,128,548,64,281,1178,81946.41525514008,136532.4384787472,4548,169,6100,82,86163.53177199853,143558.65432483415,591,88,690,1544,84,65044,27289,0,0,21362.0,28,45590,426.0,0,Benign
28050,53,17,3,2341,965,16,12,0,0,0,112,56,56,64,64,984,329,492,1442,8616.071428571428,20901.785714285717,7324,93,1344,112,9331.677272406152,22637.77875098736,1,5,17,0,3,0,0,0,0,60240.0,1,421,331.0,0,Benign
64307,53,6,0,4909400,1508130,24547,6445,2,2,0,4494,1694,2800,17,32,1499,186,505,1158,335587.4499332443,1092434.3569203382,787839,6231,347892,2133,336300.7013281779,1094756.196813641,10000,5971,2817,6589,2417,37323,32579,0,0,9804.0,1,17811,226.0,1,DDoS
57554,53,17,3,805,3555,8,52,0,0,0,150,100,50,24,32,811,433,20,1231,23700.0,5366.666666666667,7524,133,5303,97,21781.23639386124,4932.178705220336,18,3,4,5,27,0,0,0,0,65387.0,1,12791,331.0,0,Benign
25117,8443,6,0,174595,903488,232,1028,18,64,148,6410,3986,2424,253,255,944,105,105,1295,140949.76599063963,27237.909516380656,4715,12,8586,4,136591.30767134475,26395.657012465508,273,547,152,102,183,45409,24968,0,0,47223.0,15,17783,200.0,0,Benign
28996,443,6,2,110891,4642714,160,7949,16,66,67,128780,63751,65029,232,255,910,369,98,1162,36051.5142102811,861.088678366206,179561,3455,73362,3972,32750.193877281155,782.2368014152033,85,2744,2301,1767,1209,5550,47496,0,0,,1,40882,,1,DataExfiltration
51991,3389,6,7,1976568,871942,1759,811,2,0,112,551309,346833,204476,118,128,706,357,790,890,1581.5849188023417,3585.227159360721,9704,150,45,63,1502.3646147741424,3405.646042850209,46,88,458,1231,744,56439,35156,0,0,65281.0,1,44746,230.0,0,Benign
33488,53,17,3,613,1630,9,13,0,0,0,492,312,180,251,255,1220,261,692,1076,3313.008130081301,1245.9349593495936,6252,119,7772,156,3614.2355021795215,1359.2186275067777,0,3,15,0,2,0,0,0,0,61367.0,5,13549,226.0,0,Benign
49314,53,17,3,1591,1990,10,11,0,0,0,479,255,224,55,64,562,459,177,1022,4154.488517745303,3321.5031315240085,7028,51,9129,75,4467.614434676444,3571.8465153619213,0,12,0,0,6,0,0,0,0,10858.0,1,32597,430.0,0,Benign
24778,443,6,2,3151997,2574384,2989,4389,16,195,136,34537,21377,13160,31,32,1510,197,93,1044,74539.88476127053,91264.3541708892,6515,146,1116,18,68045.44121168267,83312.75620222164,950,54,482,58,5831,30171,47859,0,0,23642.0,1,23405,226.0,0,Benign
27901,5086,6,0,1020,784,6,7,2,2,0,523,299,224,122,128,1484,166,705,1198,1499.0439770554492,1950.2868068833648,116711,869,60898,3307,1389.6471357698758,1807.9592837822363,0,1,2,2,5,25246,38572,0,0,49166.0,1,58586,425.0,1,PortScan
33719,80,6,1,2204527,1920105,2923,2700,18,45,205,33863,19611,14252,242,255,733,368,25,1152,56702.152792133005,65101.34955556212,6616,170,5476,167,53111.1779698292,60978.449530777565,558,1163,1673,1050,1177,52837,51682,0,0,4131.0,1,64830,220.0,0,Benign
50983,25,6,6,448801,982044,709,953,16,144,27,32287,14328,17959,116,128,784,300,308,952,30416.08077554434,13900.362374949673,5906,59,2691,112,27387.220468142845,12516.151957878646,164,88,158,141,1107,60345,25252,0,0,34063.0,1,15621,220.0,0,Benign
16681,21,6,5,3744770,1081892,3996,2542,16,231,94,137796,96123,41673,249,255,526,184,294,1025,7851.403524050045,27176.18798804029,9478,194,2621,42,7487.312413283968,25915.95363113269,156,3968,1086,290,1036,5214,47943,0,0,7280.0,1,46918,530.0,0,Benign
43942,22,6,4,1126646,247986,2663,597,2,196,116,406900,135689,271211,51,64,550,346,223,1297,609.4519537970018,2768.8522978618826,2461,24,7893,112,660.9879801379365,3002.9899424583864,43,1881,470,246,617,63986,2002,0,0,50802.0,15,33873,200.0,0,Benign
1192,443,6,2,683772,1297983,1162,1566,16,120,139,24434,12966,11468,124,128,1323,359,506,808,53122.00212818204,27984.447900466563,1833,120,8107,54,48424.3277246176,25509.732729101404,1441,63,131,481,609,1851,28581,0,0,40982.0,1,33238,425.0,0,Benign
40223,80,6,1,2764491,837424,2428,1156,16,235,98,49081,16274,32807,32,32,670,263,479,835,17062.081049693363,56325.074876225015,3230,151,8616,93,18234.238535304325,60194.5828191,508,355,1855,28,837,42722,17043,0,0,46769.0,1,61474,426.0,0,Benign
65171,25,6,6,528295,202898,992,176,16,46,135,290662,126271,164391,61,64,804,339,198,1338,698.05478528325,1817.557850699438,8342,171,6850,196,716.3319280291479,1865.1469009953703,132,545,435,36,17,41516,2458,0,0,47809.0,1,35117,226.0,0,Benign
22029,53,17,3,153,2510,1,17,0,0,0,117,68,49,254,255,1287,147,645,1321,21452.991452991453,1307.6923076923076,9583,61,6582,91,19321.98075108506,1177.7940457832724,3,5,2,5,1,0,0,0,0,35662.0,15,79774,200.0,0,Benign
27858,53,17,3,1315,2543,8,22,0,0,0,492,222,270,27,32,1293,106,322,1170,5168.69918699187,2672.7642276422766,6901,80,3400,138,4780.089142594711,2471.811727295338,9,1,4,0,14,0,0,0,0,37635.0,1,20283,230.0,0,Benign
32993,80,6,1,4284438,236051,6088,206,16,115,193,47458,29870,17588,57,64,869,333,206,1397,4973.892705128746,90278.51995448608,2042,187,1690,140,4812.185918301984,87343.4648081894,1315,1182,710,1719,1366,51752,4176,0,0,,1,16436,,0,Benign
41764,80,6,1,4966910,2478133,6649,5819,2,154,227,52880,28922,23958,25,32,1111,277,36,1377,46863.332072617246,93927.95007564296,2679,179,1787,164,48005.74671442295,96217.6862231908,8514,722,1012,1200,1018,20795,28930,0,0,52939.0,1,78210,200.0,0,Benign
54936,22,6,4,603954,1537292,3393,5413,16,243,220,30609,15768,14841,98,128,913,213,52,1374,50223.52902741024,19731.255513084387,413269,686,346751,9400,53504.55779759493,21020.269213713884,414,2405,4596,515,874,15042,17912,0,0,54906.0,1,17315,200.0,1,BruteForce
49444,53,17,3,2735,1435,40,13,0,0,0,424,260,164,252,255,1135,233,151,1294,3384.433962264151,6450.471698113208,603,36,4886,80,3133.88728323249,5972.948933547638,2,1,8,37,2,0,0,0,0,12913.0,1,32528,530.0,0,Benign
49508,8080,17,1,7392783,7851648,33757,24384,2,2,18,3337,1395,1942,6,32,1343,361,383,1376,2352906.203176506,2215397.962241534,676915,7708,775909,8704,2356619.7625601823,2218894.494266548,10000,4503,10000,4802,7746,0,0,0,0,63954.0,1,79559,331.0,1,DDoS
28160,443,1,2,3190957,2954432,2804,6408,0,0,0,21328,6433,14895,31,32,1060,267,787,1076,138523.63090772694,149613.5127531883,7119,152,323,97,147959.40138904832,159804.68921883914,1879,3234,303,3620,174,0,0,8,8,6682.0,2,61170,331.0,0,Benign
20895,443,6,2,3852616,1147238,5543,1213,16,35,16,18053,12142,5911,49,64,637,473,65,955,63548.32991746524,213405.8605217969,9343,57,6381,23,66325.69811468382,222732.72482937344,2979,508,533,1395,1339,62435,65501,0,0,62453.0,1,52226,430.0,0,Benign
20449,8080,17,1,10000000,6476205,46812,22255,2,2,0,2364,779,1585,3,32,797,467,101,857,2739511.421319797,4230118.443316413,547776,7626,733227,4608,2834897.637982899,4377405.653438856,10000,7925,10000,2804,4817,0,0,0,0,16560.0,15,74547,331.0,1,DDoS
